GEOID,NAME,variable,estimate,moe,totpop,totnhisp_wh,totnhisp_bk,totnhisp_as,medhhinc,medhhinc_wh,medhhinc_bk,tenure,ten_ownocc,ten_renter,w_ten_renter,b_tenure,b_ten_ownocc,b_ten_renter,moe_totpop,moe_totnhisp_wh,moe_totnhisp_bk,moe_B03002_006,moe_medhhinc,moe_medhhinc_wh,moe_medhhinc_bk,moe_tenure,moe_ten_ownocc,moe_ten_renter,moe_w_ten_renter,moe_b_tenure,moe_b_ten_ownocc,moe_b_ten_renter,pct_black,moe_pct_black,pct_white_renter,moe_white_renter,pct_bnh_renter,pct_bnh_renter2,pct_renter,moe_bnh_renter,pct_non_white,pct_asian,DRR1516,DRR1516C,DRR2122,DRR2122C
"421010290003","Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",B03002_001,"3159","1604","3159","77","1715","326","43500",,,"640","346","294","0","281","96","185","1604","78","1573","377","6328",,,"227","195","200","11","203","104","184","54.29","41.47","0","3.74","62.93","28.91","45.94","45.66","97.56","10.32","-1.148227",Below Area Average,"-1.654929",Below Area Average
"421010282003","Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",B03002_001,"3625","1069","3625","60","3111","314","27756",,,"1419","890","529","45","1220","736","484","1069","60","1066","332","24729",,,"410","269","354","63","414","288","351","85.81999999999999","14.98","8.51","10.46","91.48999999999999","34.11","37.28","25.57","98.34","8.66","-1.564427",Below Area Average,"-1.541929",Below Area Average
"421010278004","Block Group 4, Census Tract 278, Philadelphia County, Pennsylvania",B03002_001,"1752","693","1752","9","1719","0","45708",,,"634","217","417","0","610","193","417","693","14","697","11","33995",,,"177","86","178","11","183","84","178","98.12","8.75","0","2.64","100","65.77","65.77","60.37","99.48999999999999","0","-0.999927",Below Area Average,"-1.815829",Below Area Average
"421010285001","Block Group 1, Census Tract 285, Philadelphia County, Pennsylvania",B03002_001,"2735","584","2735","48","959","401","49167",,,"1116","616","500","55","412","128","284","584","45","253","187","41969",,,"404","406","101","50","76","49","88","35.06","5.43","11","9.75","56.8","25.45","44.8","13.35","98.23999999999999","14.66","-1.731927",Below Area Average,"-2.412829",Below Area Average
"421010293002","Block Group 2, Census Tract 293, Philadelphia County, Pennsylvania",B03002_001,"1247","430","1247","467","101","0","19206",,,"497","204","293","142","64","13","51","430","305","123","11","13202",,,"186","107","184","139","73","21","68","8.1","9.460000000000001","48.46","36.39","17.41","10.26","58.95","20.47","62.55","0","-1.671027",Below Area Average,"-2.003629",Below Area Average
"421010308004","Block Group 4, Census Tract 308, Philadelphia County, Pennsylvania",B03002_001,"1157","374","1157","294","412","146","50125",,,"367","333","34","34","65","65","0","374","131","329","141","37180",,,"100","92","53","53","54","54","11","35.61","26","100","220.45","0","0","9.26","32.35","74.59","12.62","-0.735827",Below Area Average,"-1.714929",Below Area Average
"421010310003","Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania",B03002_001,"1462","694","1462","548","200","527","54766",,,"413","398","15","15","17","17","0","694","323","253","595","28840",,,"183","182","26","26","27","27","11","13.68","16.04","100","245.13","0","0","3.63","73.33","62.52","36.05","0.065173",0.0 - 0.5,"-0.052829",Below Area Average
"421010312002","Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania",B03002_001,"2754","791","2754","104","1715","41","42109",,,"952","507","445","51","725","355","370","791","60","656","43","11194",,,"260","236","142","61","258","216","158","62.27","15.73","11.46","13.21","83.15000000000001","38.87","46.74","23.59","96.22","1.49","-0.846327",Below Area Average,"-1.605929",Below Area Average
"421010323003","Block Group 3, Census Tract 323, Philadelphia County, Pennsylvania",B03002_001,"1276","329","1276","580","408","0","30893",,,"595","343","252","73","184","27","157","329","196","232","11","8131",,,"136","115","98","56","88","34","79","31.97","16.21","28.97","19.16","62.3","26.39","42.35","19.89","54.55","0","-1.541927",Below Area Average,"-2.252229",Below Area Average
"421010356021","Block Group 1, Census Tract 356.02, Philadelphia County, Pennsylvania",B03002_001,"1173","351","1173","729","2","366","94706",,,"456","443","13","0","0","0","0","351","264","5","260","33094",,,"147","145","20","11","11","11","11","0.17","0.42","0","84.62","0","0","2.85","84.62","37.85","31.2","0.091473",0.0 - 0.5,"-0.958329",Below Area Average
"421010348023","Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",B03002_001,"2023","851","2023","1810","6","0","97958",,,"695","695","0","0","0","0","0","851","835","8","11","38090",,,"252","252","11","11","11","11","11","0.3","0.38",,,,"0","0",,"10.53","0","-0.726027",Below Area Average,"-1.530729",Below Area Average
"421010376001","Block Group 1, Census Tract 376, Philadelphia County, Pennsylvania",B03002_001,"804","326","804","121","461","163","12125",,,"298","53","245","6","229","12","217","326","84","222","161","3756",,,"102","45","101","9","95","20","96","57.34","14.9","2.45","3.53","88.56999999999999","72.81999999999999","82.20999999999999","14.22","84.95","20.27",NULL,Insufficient Data,NULL,Insufficient Data
"421010087021","Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",B03002_001,"317","142","317","167","86","46","66944",,,"80","27","53","4","0","0","0","142","89","76","41","54432",,,"42","21","43","6","11","11","11","27.13","20.67","7.55","9.52","0","0","66.25","20.75","47.32","14.51",NULL,Insufficient Data,NULL,Insufficient Data
"421010119001","Block Group 1, Census Tract 119, Philadelphia County, Pennsylvania",B03002_001,"1678","1110","1678","4","1648","0",,,,"503","311","192","0","477","300","177","1110","10","1111","11",,,,"197","202","97","11","198","202","94","98.20999999999999","12.77","0","5.73","92.19","35.19","38.17","15.09","99.76000000000001","0","-1.465927",Below Area Average,"-1.676129",Below Area Average
"421010134012","Block Group 2, Census Tract 134.01, Philadelphia County, Pennsylvania",B03002_001,"1660","304","1660","1330","178","86","144167",,,"834","331","503","385","48","0","48","304","255","226","51","24614",,,"136","96","122","108","57","11","57","10.72","13.47","76.54000000000001","10.79","9.539999999999999","5.76","60.31","11.09","19.88","5.18","-0.254927",Below Area Average,"-1.865429",Below Area Average
"421010166001","Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",B03002_001,"1459","547","1459","125","1224","14","71528",,,"409","140","269","32","354","136","218","547","90","498","23","23566",,,"114","84","110","30","117","84","110","83.89","13.26","11.9","10.04","81.04000000000001","53.3","65.77","23.96","91.43000000000001","0.96","-1.911827",Below Area Average,"0.387171",0.0 - 0.5
"421010382003","Block Group 3, Census Tract 382, Philadelphia County, Pennsylvania",B03002_001,"807","446","807","359","23","0","43214",,,"304","204","100","50","3","3","0","446","200","60","11","36521",,,"157","144","73","42","10","10","11","2.85","7.27","50","20.78","0","0","32.89","11","55.51","0","-1.321627",Below Area Average,"-0.994229",Below Area Average
"421010197001","Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania",B03002_001,"2394","1043","2394","0","0","193","33668",,,"674","355","319","0","37","0","37","1043","11","11","315","5718",,,"232","229","210","11","62","11","62","0","0.46","0","3.45","11.6","5.49","47.33","17.87","100","8.06","-1.692827",Below Area Average,"-1.803329",Below Area Average
"421010279022","Block Group 2, Census Tract 279.02, Philadelphia County, Pennsylvania",B03002_001,"3193","518","3193","1235","1333","206","38254",,,"435","204","231","43","353","204","149","518","279","347","85","9069",,,"118","64","100","33","101","64","81","41.75","8.5","18.61","11.8","64.5","34.25","53.1","21.21","61.32","6.45","-1.872927",Below Area Average,"-3.009329",Below Area Average
"421010008032","Block Group 2, Census Tract 8.03, Philadelphia County, Pennsylvania",B03002_001,"790","264","790","607","38","46","73229",,,"473","120","353","259","13","0","13","264","208","38","38","28934",,,"130","79","122","107","21","11","21","4.81","4.53","73.37","16.61","3.68","2.75","74.63","5.81","23.16","5.82","-0.522727",Below Area Average,"-2.558529",Below Area Average
"421010025002","Block Group 2, Census Tract 25, Philadelphia County, Pennsylvania",B03002_001,"892","274","892","765","0","66","175446",,,"377","315","62","62","0","0","0","274","262","11","66","31081",,,"82","76","45","45","11","11","11","0","1.23","100","102.64","0","0","16.45","17.74","14.24","7.4","1.747473",1.5 - 2.0,"0.423771",0.0 - 0.5
"421010372004","Block Group 4, Census Tract 372, Philadelphia County, Pennsylvania",B03002_001,"1534","624","1534","119","216","882","34360",,,"585","296","289","55","123","56","67","624","65","140","441","16235",,,"229","201","134","49","82","59","61","14.08","7.11","19.03","14.48","23.18","11.45","49.4","18.17","92.23999999999999","57.5","0.180373",0.0 - 0.5,"-0.571529",Below Area Average
"421019806001","Block Group 1, Census Tract 9806, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010081012","Block Group 2, Census Tract 81.01, Philadelphia County, Pennsylvania",B03002_001,"2006","580","2006","238","1750","0","43896",,,"645","323","322","30","615","323","292","580","253","482","11","10340",,,"204","215","115","44","200","215","105","87.23999999999999","34.84","9.32","13.25","90.68000000000001","45.27","49.92","3.8","88.14","0","-1.418227",Below Area Average,"-0.738529",Below Area Average
"421019808001","Block Group 1, Census Tract 9808, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010104003","Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",B03002_001,"729","263","729","15","714","0","40625",,,"344","73","271","4","340","73","267","263","19","261","11","39811",,,"131","47","128","8","131","47","128","97.94","5.77","1.48","2.87","98.52","77.62","78.78","8.09","97.94","0","-2.085927",Below Area Average,"-2.526729",Below Area Average
"421010248002","Block Group 2, Census Tract 248, Philadelphia County, Pennsylvania",B03002_001,"1809","428","1809","33","1715","0","21827",,,"627","434","193","16","582","417","165","428","33","424","11","19849",,,"151","98","143","22","148","97","142","94.8","6.8","8.289999999999999","9.6","85.48999999999999","26.32","30.78","37.43","98.18000000000001","0","-1.745527",Below Area Average,"-2.211929",Below Area Average
"421010122011","Block Group 1, Census Tract 122.01, Philadelphia County, Pennsylvania",B03002_001,"912","284","912","205","515","125","35000",,,"804","0","804","153","494","0","494","284","172","247","42","32066",,,"250","11","250","99","242","11","242","56.47","20.6","19.03","10.8","61.44","61.44","100","23.26","77.52","13.71",NULL,Insufficient Data,NULL,Insufficient Data
"421010183003","Block Group 3, Census Tract 183, Philadelphia County, Pennsylvania",B03002_001,"1609","362","1609","1576","3","23","57181",,,"606","557","49","49","0","0","0","362","361","7","36","26806",,,"108","110","38","38","11","11","11","0.19","0.43","100","109.67","0","0","8.09","22.45","2.05","1.43","-0.507227",Below Area Average,"-1.530529",Below Area Average
"421010208002","Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania",B03002_001,"1422","320","1422","637","448","170","73977",,,"869","153","716","363","350","147","203","320","238","225","85","29178",,,"233","145","184","142","201","145","139","31.5","14.15","50.7","14.95","28.35","23.36","82.39","17.99","55.2","11.95",NULL,Insufficient Data,NULL,Insufficient Data
"421010216002","Block Group 2, Census Tract 216, Philadelphia County, Pennsylvania",B03002_001,"1411","264","1411","770","228","68","76620",,,"825","95","730","360","127","0","127","264","158","144","51","15699",,,"162","42","153","89","73","11","73","16.16","9.75","49.32","6.47","17.4","15.39","88.48","9.31","45.43","4.82","2.041173",2.0 - 2.5,"3.489671",3.0 or Above
"421010355001","Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania",B03002_001,"3831","1295","3831","2839","92","750","90772",,,"1332","1250","82","82","56","56","0","1295","1236","80","443","5394",,,"422","412","82","82","57","57","11","2.4","1.92","100","141.42","0","0","6.16","13.41","25.89","19.58","0.124873",0.0 - 0.5,"-0.480129",Below Area Average
"421010291004","Block Group 4, Census Tract 291, Philadelphia County, Pennsylvania",B03002_001,"641","354","641","44","269","172",,,,"169","114","55","0","59","18","41","354","50","271","163",,,,"87","66","56","11","52","23","51","41.97","35.36","0","20","74.55","24.26","32.54","53.27","93.14","26.83","-1.216827",Below Area Average,"-1.846129",Below Area Average
"421010016001","Block Group 1, Census Tract 16, Philadelphia County, Pennsylvania",B03002_001,"1158","322","1158","980","93","12","134659",,,"655","267","388","331","57","0","57","322","307","108","15","46513",,,"167","95","179","166","63","11","63","8.029999999999999","9.06","85.31","16.78","14.69","8.699999999999999","59.24","14.76","15.37","1.04","0.486473",0.0 - 0.5,"-1.017529",Below Area Average
"421010365013","Block Group 3, Census Tract 365.01, Philadelphia County, Pennsylvania",B03002_001,"2211","384","2211","1287","458","283","40988",,,"1099","343","756","505","232","90","142","384","343","255","268","6667",,,"176","109","167","170","139","74","116","20.71","10.96","66.8","16.97","18.78","12.92","68.79000000000001","14.77","41.79","12.8","-0.805627",Below Area Average,"-1.860029",Below Area Average
"421010356014","Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania",B03002_001,"822","277","822","632","0","190","23487",,,"487","125","362","314","0","0","0","277","219","11","246","18424",,,"125","71","137","151","11","11","11","0","1.34","86.73999999999999","25.74","0","0","74.33","3.04","23.11","23.11","4.030273",3.0 or Above,"4.476271",3.0 or Above
"421010362011","Block Group 1, Census Tract 362.01, Philadelphia County, Pennsylvania",B03002_001,"1417","565","1417","1088","64","46","59500",,,"624","195","429","288","64","0","64","565","509","63","55","29492",,,"154","78","122","108","63","11","63","4.52","4.06","67.13","16.41","14.92","10.26","68.75","14.06","23.22","3.25","0.531373",0.5 - 1.0,"-0.452829",Below Area Average
"421010345021","Block Group 1, Census Tract 345.02, Philadelphia County, Pennsylvania",B03002_001,"1376","562","1376","506","173","381","61975",,,"479","200","279","136","72","15","57","562","302","147","316","22279",,,"153","85","143","126","57","25","53","12.57","9.369999999999999","48.75","37.62","20.43","11.9","58.25","15.85","63.23","27.69","-0.068627",Below Area Average,"-0.751529",Below Area Average
"421010353012","Block Group 2, Census Tract 353.01, Philadelphia County, Pennsylvania",B03002_001,"2131","360","2131","1858","36","28","83333",,,"734","648","86","86","0","0","0","360","359","59","45","27721",,,"124","143","58","58","11","11","11","1.69","2.75","100","95.38","0","0","11.72","12.79","12.81","1.31","-0.349127",Below Area Average,"-1.499929",Below Area Average
"421010018002","Block Group 2, Census Tract 18, Philadelphia County, Pennsylvania",B03002_001,"950","180","950","390","426","67","93606",,,"471","278","193","120","196","132","64","180","126","146","85","54667",,,"106","107","81","52","90","90","72","44.84","12.81","62.18","6.71","33.16","13.59","40.98","34.61","58.95","7.05","4.476873",3.0 or Above,"2.994071",2.5 - 3.0
